id,BANK NAME,BRANCH,city,province,,name
61309,ธนาคาร กรุงไทย จำกัด (มหาชน),ตลาดพระปิ่น 3 (ถนนกาญจนาภิเษก),บางใหญ่,นนทบุรี,TALAD PRA PIN 3 (TANON KANCHANAPHISEK) BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาตลาดพระปิ่น 3 (ถนนกาญจนาภิเษก)
60493,ธนาคาร กรุงไทย จำกัด (มหาชน),ย่อย เดอะมอลล์ งามวงศ์วาน,เมืองนนทบุรี,นนทบุรี,THE MALL NGAMWONGWAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาย่อย เดอะมอลล์ งามวงศ์วาน
61403,ธนาคาร กรุงไทย จำกัด (มหาชน),โรบินสัน ศรีสมาน,ปากเกร็ด,นนทบุรี,ROBINSON SRI SAMAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาโรบินสัน ศรีสมาน
60108,ธนาคาร กรุงไทย จำกัด (มหาชน),นนทบุรี,เมืองนนทบุรี,นนทบุรี,NONTHABURI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขานนทบุรี
60109,ธนาคาร กรุงไทย จำกัด (มหาชน),บางกรวย,บางกรวย,นนทบุรี,BANG KRUAI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาบางกรวย
60963,ธนาคาร กรุงไทย จำกัด (มหาชน),ย่อย ตลาดรวมใจ (เมืองทองธานี),ปากเกร็ด,นนทบุรี,TALAD RUAMJAI (MUANG THONG THANI) BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาย่อย ตลาดรวมใจ (เมืองทองธานี)
61308,ธนาคาร กรุงไทย จำกัด (มหาชน),ศูนย์การค้าสลากไทย,เมืองนนทบุรี,นนทบุรี,THAI LOTTO CENTER BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาศูนย์การค้าสลากไทย
60385,ธนาคาร กรุงไทย จำกัด (มหาชน),กระทรวงพาณิชย์,เมืองนนทบุรี,นนทบุรี,MINISTRY OF COMMERCE BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขากระทรวงพาณิชย์
60142,ธนาคาร กรุงไทย จำกัด (มหาชน),กระทรวงสาธารณสุข-ติวานนท์,เมืองนนทบุรี,นนทบุรี,MINISTRY OF PUBLIC HEALTH TIWANON BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขากระทรวงสาธารณสุข-ติวานนท์
60143,ธนาคาร กรุงไทย จำกัด (มหาชน),การไฟฟ้าฝ่ายผลิตบางกรวย,บางกรวย,นนทบุรี,BANGKRUAI ELECTRICITY GENERATING BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาการไฟฟ้าฝ่ายผลิตบางกรวย
61168,ธนาคาร กรุงไทย จำกัด (มหาชน),พันธุ์ทิพย์ พลาซ่า งามวงศ์วาน,เมืองนนทบุรี,นนทบุรี,PANTIP PLAZA NGAMWONGWAN BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาพันธุ์ทิพย์ พลาซ่า งามวงศ์วาน
60962,ธนาคาร กรุงไทย จำกัด (มหาชน),เซ็นทรัลพลาซ่า แจ้งวัฒนะ,ปากเกร็ด,นนทบุรี,CENTRAL PLAZA CHAENGWATTANA BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเซ็นทรัลพลาซ่า แจ้งวัฒนะ
61003,ธนาคาร กรุงไทย จำกัด (มหาชน),เดอะคริสตัล ราชพฤกษ์,บางกรวย,นนทบุรี,THE CRYSTAL RATCHAPRUEK BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเดอะคริสตัล ราชพฤกษ์
60147,ธนาคาร กรุงไทย จำกัด (มหาชน),เมืองทองธานี,ปากเกร็ด,นนทบุรี,MUANG THONG THANI BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเมืองทองธานี
60137,ธนาคาร กรุงไทย จำกัด (มหาชน),รัตนาธิเบศร์,เมืองนนทบุรี,นนทบุรี,RATANATHIBET BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขารัตนาธิเบศร์
60795,ธนาคาร กรุงไทย จำกัด (มหาชน),ย่อย เซ็นทรัลพลาซ่า รัตนาธิเบศร์,เมืองนนทบุรี,นนทบุรี,CENTRAL PLAZA RATTANATHIBET BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาย่อย เซ็นทรัลพลาซ่า รัตนาธิเบศร์
61306,ธนาคาร กรุงไทย จำกัด (มหาชน),สำนักงานสลากกินแบ่งรัฐบาล,เมืองนนทบุรี,นนทบุรี,THE GOVERNMENT LOTTERY OFFICE BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาสำนักงานสลากกินแบ่งรัฐบาล
60579,ธนาคาร กรุงไทย จำกัด (มหาชน),สำนักงาน ก.พ.,เมืองนนทบุรี,นนทบุรี,OFFICE OF CIVIL SERVICE COMISSION BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาสำนักงาน ก.พ.
60130,ธนาคาร กรุงไทย จำกัด (มหาชน),ติวานนท์ 3,เมืองนนทบุรี,นนทบุรี,TIWANON 3 BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาติวานนท์ 3
60123,ธนาคาร กรุงไทย จำกัด (มหาชน),ปากเกร็ด,ปากเกร็ด,นนทบุรี,PAK KRET BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาปากเกร็ด
61207,ธนาคาร กรุงไทย จำกัด (มหาชน),เดอะวอล์ค ราชพฤกษ์,บางกรวย,นนทบุรี,THE WALK RATCHAPHRUEK BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขาเดอะวอล์ค ราชพฤกษ์
60905,ธนาคาร กรุงไทย จำกัด (มหาชน),นราธิวาส,เมืองนราธิวาส,นราธิวาส,NARATHIWAT BRANCH,ธนาคาร กรุงไทย จำกัด (มหาชน) สาขานราธิวาส
